osmid,lat,lon
2672058219,46.7254384,-117.2063811
2672058225,46.7271782,-117.2009492
2672058227,46.7292206,-117.1917042
2672058232,46.7295173,-117.1924921
2672058234,46.7254631,-117.1931445
2672058236,46.7295047,-117.1926341
2672058238,46.7293490,-117.1917630
2672058239,46.7296065,-117.1947633
2672058241,46.7268725,-117.1877101
2672058243,46.7274711,-117.1998845
2672058245,46.7268751,-117.2020022
2672058248,46.7281816,-117.1927300
2672058249,46.7287423,-117.1929539
2672058252,46.7289262,-117.1944559
2672058254,46.7287809,-117.1926159
2672058258,46.7301165,-117.1894068
2672058263,46.7273432,-117.1875170
2672058265,46.7289372,-117.1923584
2672058266,46.7289024,-117.1920718
2672058268,46.7272182,-117.1875131
2672058272,46.7289645,-117.1919775
2672058273,46.7289299,-117.1943567
2672058276,46.7275057,-117.1920581
2672058277,46.7271966,-117.2011025
2672058278,46.7292309,-117.1938103
2672058279,46.7261440,-117.1924864
2672058281,46.7280528,-117.1981759
2672058284,46.7249633,-117.1932350
2672058287,46.7240343,-117.1967707
2672058288,46.7287883,-117.1917023
2672058290,46.7287840,-117.1917946
2672058293,46.7291505,-117.1949268
2672058297,46.7286688,-117.1927071
2672058298,46.7249190,-117.1932230
2672058300,46.7276712,-117.1990671
2672058301,46.7293243,-117.1916290
2672058306,46.7249233,-117.1939119
2672058308,46.7281962,-117.1972843
2672058311,46.7282486,-117.1971161
2672058315,46.7256054,-117.1931345
2672058317,46.7288897,-117.1921137
2672058320,46.7262765,-117.2039016
2672058327,46.7267453,-117.2023867
2672058329,46.7263761,-117.2021324
2672058332,46.7256830,-117.2043880
2672058334,46.7293086,-117.1911351
2672058336,46.7267376,-117.2022841
2672058337,46.7255563,-117.1931451
2672058341,46.7272252,-117.2008000
2672058343,46.7267420,-117.2022402
2672058344,46.7267419,-117.2025221
2672058349,46.7290696,-117.1924779
2672058353,46.7295238,-117.1930657
2672058354,46.7276474,-117.1904678
2672058356,46.7267264,-117.2026105
2672058359,46.7288713,-117.1915743
2672058361,46.7271867,-117.1921960
2672058362,46.7293074,-117.1913058
2672058365,46.7264735,-117.1877665
2672058367,46.7292531,-117.1914071
2672058368,46.7275889,-117.1993116
2672058369,46.7288747,-117.1925342
2672058371,46.7289262,-117.1945739
2672058372,46.7289740,-117.1924310
2672058373,46.7291198,-117.1914672
2672058374,46.7266170,-117.2020748
2672058375,46.7295061,-117.1931288
2672058377,46.7279536,-117.1927500
2672058378,46.7246937,-117.1930772
2672058379,46.7280863,-117.1976950
2672058380,46.7265066,-117.2020734
2672058382,46.7268078,-117.2021240
2672058384,46.7243512,-117.1929685
2672058386,46.7257933,-117.2055200
2672058388,46.7268040,-117.1923466
2672058390,46.7270662,-117.1922389
2672058392,46.7269075,-117.1876699
2672058395,46.7237043,-117.1974326
2672058397,46.7286136,-117.1926937
2672058399,46.7259624,-117.2045759
2672058401,46.7294385,-117.1919859
2672058405,46.7248611,-117.1931800
2672058407,46.7260378,-117.2045974
2672058409,46.7285125,-117.1962396
2672058411,46.7288931,-117.1954510
2672058413,46.7247746,-117.1931163
2672058415,46.7275392,-117.1996733
2672058416,46.7266593,-117.1924159
2672058418,46.7293307,-117.1917328
2672058420,46.7272053,-117.2012112
2672058424,46.7288196,-117.1953249
2672058428,46.7273109,-117.2004218
2672058431,46.7293480,-117.1936955
2672058433,46.7243412,-117.1958960
2672058435,46.7271594,-117.2010076
2672058437,46.7270103,-117.2014604
2672058439,46.7278096,-117.1987196
2672058441,46.7262072,-117.2021674
2672058443,46.7262970,-117.1883861
2672058445,46.7288205,-117.1960822
2672058447,46.7293564,-117.1915829
2672058449,46.7290046,-117.1915039
2672058451,46.7291366,-117.1938845
2672058454,46.7260746,-117.2045567
2672058455,46.7239241,-117.1969965
2672058456,46.7252437,-117.1931310
2672058459,46.7250114,-117.1937830
2672058461,46.7287662,-117.1930465
2672058462,46.7289046,-117.1922262
2672058464,46.7238010,-117.1972325
2672058465,46.7293913,-117.1918327
2672058470,46.7264341,-117.2033967
2672058471,46.7262970,-117.2021511
2672058472,46.7285493,-117.1926910
2672058473,46.7250642,-117.2078448
2672058474,46.7280852,-117.1978787
2672058475,46.7301093,-117.1941411
2672058476,46.7245251,-117.1953394
2672058479,46.7275173,-117.1997534
2672058481,46.7269179,-117.2018999
2672058482,46.7264887,-117.2032848
2672058483,46.7277380,-117.1989110
2672058484,46.7251369,-117.1931818
2672058485,46.7283710,-117.1927044
2672058486,46.7248786,-117.1939953
2672058487,46.7245655,-117.1950660
2672058488,46.7290236,-117.1952498
2672058489,46.7283360,-117.1968538
2672058490,46.7280715,-117.1977973
2672058491,46.7288021,-117.1955670
2672058493,46.7272255,-117.2012499
2672058494,46.7265710,-117.2020600
2672058496,46.7280202,-117.1904819
2672058498,46.7266760,-117.2028093
2672058499,46.7290788,-117.1950835
2672058500,46.7271953,-117.2010221
2672058502,46.7265820,-117.1876324
2672058503,46.7280547,-117.1927500
2672058504,46.7275678,-117.1994679
2672058505,46.7245485,-117.1951533
2672058506,46.7271171,-117.1875802
2672058507,46.7289722,-117.1925503
2672058509,46.7256877,-117.2058047
2672058510,46.7277706,-117.1927592
2672058511,46.7290520,-117.1919378
2672058512,46.7262639,-117.1884129
2672058514,46.7259017,-117.2045410
2672058516,46.7287295,-117.1928492
2672058519,46.7292590,-117.1926883
2672058521,46.7295237,-117.1929914
2672058522,46.7267549,-117.1878577
2672058524,46.7267806,-117.1878389
2672058525,46.7252056,-117.1934915
2672058527,46.7241681,-117.1964431
2672058529,46.7285426,-117.1964782
2672058531,46.7288600,-117.1951881
2672058532,46.7288324,-117.1925569
2672058535,46.7278927,-117.1983613
2672058536,46.7284482,-117.1966768
2672058538,46.7279268,-117.1982957
2672058540,46.7293941,-117.1914126
2672058545,46.7272757,-117.2013010
2672058549,46.7272630,-117.1921758
2672058552,46.7261725,-117.2041131
2672058554,46.7286375,-117.1958694
2672058560,46.7289611,-117.1953866
2672058561,46.7257713,-117.1930205
2672058565,46.7294484,-117.1934510
2672058567,46.7293178,-117.1927032
2672058568,46.7292332,-117.1948046
2672058571,46.7276197,-117.1992091
2672058573,46.7264699,-117.1877075
2672058576,46.7289096,-117.1949187
2672058577,46.7264809,-117.1876726
2672058578,46.7288624,-117.1911715
2672058579,46.7289244,-117.1948153
2672058580,46.7284555,-117.1927005
2672058582,46.7281303,-117.1974813
2672058583,46.7259091,-117.1928722
2672058584,46.7262054,-117.2040123
2672058586,46.7278147,-117.1875279
2672058587,46.7289185,-117.1920408
2672058588,46.7273305,-117.1921594
2672058589,46.7289813,-117.1941072
2672058591,46.7272233,-117.1898609
2672058595,46.7287276,-117.1956629
2672058596,46.7290635,-117.1939739
2672058597,46.7287369,-117.1927209
2672058598,46.7268266,-117.1877745
2672058601,46.7295108,-117.1923881
2672058602,46.7290457,-117.1924350
2672058603,46.7289538,-117.1942160
2672058604,46.7281033,-117.1979599
2672058605,46.7248205,-117.1941719
2672058609,46.7287534,-117.1926749
2672058611,46.7283063,-117.1969360
2672058612,46.7288367,-117.1918754
2672058613,46.7287492,-117.1910083
2672058616,46.7285364,-117.1961135
2672058617,46.7278218,-117.1895867
2672058618,46.7278427,-117.1985841
2672058619,46.7274640,-117.1903502
2672058620,46.7265048,-117.1876538
2672058621,46.7250192,-117.1932248
2672058623,46.7236641,-117.1974829
2672058624,46.7246331,-117.1948271
2672058626,46.7265440,-117.2032072
2672058627,46.7263265,-117.1883270
2672058629,46.7264533,-117.2021002
2672058631,46.7294112,-117.1918588
2672058632,46.7288882,-117.1919256
2672058633,46.7294079,-117.1927086
2672058635,46.7292932,-117.1917526
2672058638,46.7293177,-117.1951892
2672058639,46.7236188,-117.1974970
2672058641,46.7266339,-117.2029707
2672058642,46.7292626,-117.1916715
2672058643,46.7233274,-117.1975345
2672058646,46.7271593,-117.1875412
2672058649,46.7253272,-117.1933357
2672058651,46.7265869,-117.2031261
2672058652,46.7290880,-117.1925488
2672058653,46.7299238,-117.1943520
2672058654,46.7271157,-117.2011345
2672058655,46.7266768,-117.2021200
2672058656,46.7273190,-117.1897332
2672058659,46.7260542,-117.1926958
2672058662,46.7283874,-117.1967976
2672058665,46.7263219,-117.2038098
2672058666,46.7287295,-117.1927783
2672058667,46.7271978,-117.2011667
2672058668,46.7294980,-117.1928761
2672058669,46.7294185,-117.1935717
2672058670,46.7264570,-117.1879113
2672058671,46.7294815,-117.1932570
2672058672,46.7288059,-117.1911223
2672058673,46.7288876,-117.1950808
2672058674,46.7272716,-117.1897630
2672058675,46.7270448,-117.2013024
2672058677,46.7253079,-117.2067254
2672058679,46.7295108,-117.1929366
2672058681,46.7290703,-117.1918295
2672058684,46.7293809,-117.1915175
2672058685,46.7294888,-117.1926990
2672058687,46.7264717,-117.1878335
2672058689,46.7267135,-117.2021879
2672058690,46.7291854,-117.1926227
2672058691,46.7261302,-117.2044247
2672058692,46.7261532,-117.2042162
2672058694,46.7244770,-117.1955104
2672058695,46.7261922,-117.1884021
2672058696,46.7264349,-117.1879676
2672058697,46.7242679,-117.1961355
2672058699,46.7260592,-117.2046990
2672058700,46.7265361,-117.1878952
2672058701,46.7289213,-117.1915445
2672058703,46.7272632,-117.2006515
2672058704,46.7260507,-117.2046322
2672058705,46.7278105,-117.1867913
2672058707,46.7274127,-117.2000217
2672058708,46.7260451,-117.2048037
2672058709,46.7263703,-117.2035511
2672058710,46.7254311,-117.1931126
2672058711,46.7263464,-117.2036823
2672058712,46.7295145,-117.1925709
2672058713,46.7253863,-117.1930871
2672058714,46.7273466,-117.2002360
2672058715,46.7289299,-117.1947053
2672058716,46.7290952,-117.1919075
2672058717,46.7269295,-117.1875855
2672058718,46.7255602,-117.2061235
2672058719,46.7287056,-117.1927193
2672058720,46.7256960,-117.1930820
2672058721,46.7259017,-117.2052457
2672058722,46.7288251,-117.1916339
2672058727,46.7294888,-117.1927822
2672058730,46.7260170,-117.2049175
2672115985,46.7321159,-117.1854934
2672115987,46.7258268,-117.1904319
2672116008,46.7331712,-117.1889696
2672116027,46.7321784,-117.1852398
2672116030,46.7328899,-117.1881569
2672116042,46.7326719,-117.1822379
2672116046,46.7336547,-117.1897728
2672116052,46.7336513,-117.1899499
2672116062,46.7327094,-117.1860492
2672116071,46.7330149,-117.1885646
2672116084,46.7327026,-117.1824104
2672116086,46.7323136,-117.1820672
2672116094,46.7380661,-117.1885899
2672116131,46.7387128,-117.1888218
2672116133,46.7322336,-117.1838458
2672116134,46.7323419,-117.1815376
2672116159,46.7326753,-117.1829072
2672116181,46.7322188,-117.1848562
2672116186,46.7327666,-117.1845925
2672116187,46.7332782,-117.1862301
2672116191,46.7327137,-117.1842757
2672116193,46.7316035,-117.1864075
2672116208,46.7334763,-117.1895409
2672116210,46.7329506,-117.1883580
2672116213,46.7336161,-117.1897137
2672116215,46.7323484,-117.1823404
2672116219,46.7327501,-117.1857579
2672116235,46.7322060,-117.1850347
2672116237,46.7322556,-117.1845761
2672116242,46.7323519,-117.1825864
2672116243,46.7323365,-117.1856409
2672116245,46.7326754,-117.1833902
2672116256,46.7327303,-117.1843812
2672116262,46.7323126,-117.1857107
2672116269,46.7338997,-117.1882274
2672116276,46.7328267,-117.1850208
2672116283,46.7322685,-117.1857628
2672116285,46.7333679,-117.1893799
2672116290,46.7342907,-117.1885605
2672116306,46.7323512,-117.1855107
2672116317,46.7323365,-117.1853229
2672116324,46.7323218,-117.1851245
2672116329,46.7327005,-117.1826345
2672116331,46.7335536,-117.1896226
2672116346,46.7321655,-117.1857387
2672116348,46.7321232,-117.1856704
2672116354,46.7322207,-117.1857655
2672116359,46.7327391,-117.1869177
2672116362,46.7321049,-117.1855831
2672116378,46.7328367,-117.1853797
2672116406,46.7340894,-117.1884331
2672116407,46.7328027,-117.1848408
2672116413,46.7278148,-117.1878897
2672116419,46.7327967,-117.1855429
2672116420,46.7333109,-117.1892819
2672116423,46.7327483,-117.1874687
2672116424,46.7321435,-117.1853819
2672116428,46.7323329,-117.1828900
2672116431,46.7327410,-117.1872568
2672116456,46.7328274,-117.1879155
2672116466,46.7327814,-117.1876860
2672116474,46.7336694,-117.1898601
2672116477,46.7327214,-117.1864102
2672116501,46.7322336,-117.1842313
2672116503,46.7326987,-117.1840847
2672163981,46.7403514,-117.1816015
2672163991,46.7391180,-117.1804160
2672163993,46.7397614,-117.1803355
2672163999,46.7398857,-117.1820944
2672164007,46.7400388,-117.1811843
2672164011,46.7504778,-117.1882010
2672164018,46.7396785,-117.1809805
2672164023,46.7402759,-117.1816564
2672164031,46.7402465,-117.1816403
2672164033,46.7505858,-117.1889792
2672164037,46.7505060,-117.1887978
2672164045,46.7506225,-117.1877077
2672164060,46.7515883,-117.1888815
2672164069,46.7516359,-117.1865242
2672164072,46.7505576,-117.1879155
2672164083,46.7520521,-117.1862584
2672164085,46.7508900,-117.1867430
2672164088,46.7391914,-117.1809832
2672164091,46.7510978,-117.1881306
2672164093,46.7509023,-117.1865722
2672164099,46.7395353,-117.1803463
2672164109,46.7516197,-117.1867048
2672164124,46.7400627,-117.1812970
2672164127,46.7391455,-117.1809751
2672164135,46.7396308,-117.1810046
2672164138,46.7395149,-117.1803689
2672164148,46.7511342,-117.1845940
2672164150,46.7400463,-117.1812421
2672164155,46.7508575,-117.1862383
2672164163,46.7504545,-117.1884099
2672164169,46.7397338,-117.1803194
2672164173,46.7395683,-117.1803168
2672164178,46.7504619,-117.1886194
2672164181,46.7403569,-117.1815586
2672164183,46.7523903,-117.1729750
2672164186,46.7509323,-117.1879058
2672164191,46.7515284,-117.1872181
2672164206,46.7511979,-117.1900245
2672164210,46.7397669,-117.1803811
2672164212,46.7514422,-117.1856766
2672164225,46.7517189,-117.1846284
2672164229,46.7397650,-117.1808452
2672164233,46.7391841,-117.1803555
2672164237,46.7516445,-117.1863462
2672164246,46.7514831,-117.1887779
2672164250,46.7403440,-117.1814943
2672164255,46.7403329,-117.1816349
2672164258,46.7520460,-117.1842851
2672164261,46.7512374,-117.1847196
2672164266,46.7508905,-117.1864040
2672164277,46.7400462,-117.1810680
2672164280,46.7394801,-117.1803677
2672164282,46.7513120,-117.1847274
2672164283,46.7518291,-117.1845855
2672164287,46.7510279,-117.1880210
2672164288,46.7506348,-117.1856946
2672164290,46.7512811,-117.1901487
2672164301,46.7397466,-117.1809000
2672164303,46.7520131,-117.1844071
2672164306,46.7397153,-117.1809429
2672164309,46.7519210,-117.1845265
2672164311,46.7514103,-117.1847129
2672164317,46.7400333,-117.1811280
2672164321,46.7391436,-117.1803662
2672164324,46.7391271,-117.1809027
2672164334,46.7391289,-117.1809590
2672164337,46.7403072,-117.1816564
2672181990,46.7332806,-117.1814510
2672181992,46.7263315,-117.1833232
2672373458,46.7194266,-117.1796971
2672373471,46.7191100,-117.1796866
2672373472,46.7190015,-117.1791954
2672373524,46.7182213,-117.1789463
2672373544,46.7190006,-117.1795975
2672373549,46.7190011,-117.1789455
2672373592,46.7182219,-117.1791789
2672373594,46.7190670,-117.1796761
2672373604,46.7190330,-117.1796501
2672379784,46.7168605,-117.1707211
2672379787,46.7171069,-117.1709572
2672379790,46.7162971,-117.1705936
2672379792,46.7171474,-117.1708526
2672379793,46.7245392,-117.1803317
2672379795,46.7243755,-117.1808237
2672379796,46.7243355,-117.1808789
2672379797,46.7170081,-117.1709887
2672379802,46.7167575,-117.1701954
2672379804,46.7172688,-117.1701820
2672379810,46.7160677,-117.1708634
2672379814,46.7170089,-117.1706841
2672379815,46.7171051,-117.1707024
2672379816,46.7170646,-117.1704797
2672379824,46.7169856,-117.1705173
2672379827,46.7166528,-117.1704377
2672379830,46.7172388,-117.1699680
2672379831,46.7169576,-117.1709837
2672379832,46.7172890,-117.1701230
2672379837,46.7169023,-117.1709416
2672379840,46.7183727,-117.1703278
2672379841,46.7244199,-117.1798566
2672379847,46.7244426,-117.1798277
2672379848,46.7187420,-117.1709816
2672379853,46.7171437,-117.1707882
2672379854,46.7168363,-117.1707186
2672379855,46.7243991,-117.1799097
2672379857,46.7171290,-117.1707506
2672379858,46.7244168,-117.1803394
2672379861,46.7172007,-117.1699460
2672379862,46.7243673,-117.1808718
2672379863,46.7167662,-117.1701289
2672379864,46.7166505,-117.1701357
2672379865,46.7167686,-117.1702356
2672379866,46.7170757,-117.1709840
2672379868,46.7167778,-117.1703027
2672379869,46.7167974,-117.1700967
2672379871,46.7167349,-117.1701343
2672379873,46.7169216,-117.1709713
2672379874,46.7246369,-117.1799270
2672379876,46.7166435,-117.1708338
2672379878,46.7246265,-117.1798668
2672379880,46.7168440,-117.1700318
2672379881,46.7168881,-117.1699755
2672379882,46.7242845,-117.1808841
2672379883,46.7168053,-117.1703724
2672379893,46.7182489,-117.1702987
2672379894,46.7159044,-117.1706466
2672379905,46.7163027,-117.1708480
2672379906,46.7168605,-117.1707855
2672379907,46.7170714,-117.1706787
2672379908,46.7170279,-117.1705065
2672379910,46.7245645,-117.1798036
2672379913,46.7231119,-117.1763330
2672379916,46.7168771,-117.1708606
2672379918,46.7171345,-117.1709196
2672379924,46.7246516,-117.1803219
2672379930,46.7172835,-117.1700479
2672379936,46.7169377,-117.1705119
2672379939,46.7172706,-117.1700023
2672379944,46.7168458,-117.1704395
2672379951,46.7245976,-117.1798278
2672379952,46.7169942,-117.1699438
2672379954,46.7242569,-117.1803497
2672379955,46.7245147,-117.1798091
2672379957,46.7169267,-117.1699513
2672379959,46.7234385,-117.1739881
2672379962,46.7168899,-117.1704851
2672379963,46.7166111,-117.1705248
2672385781,46.7281656,-117.1716623
2672385782,46.7281281,-117.1716047
2672385783,46.7261731,-117.1713330
2672385785,46.7292370,-117.1735233
2672385787,46.7284058,-117.1722607
2672385788,46.7284518,-117.1732531
2672385792,46.7279407,-117.1716974
2672385794,46.7286835,-117.1726925
2672385795,46.7285768,-117.1732102
2672385796,46.7269093,-117.1723090
2672385802,46.7289120,-117.1731434
2672385804,46.7282165,-117.1719979
2672385806,46.7285223,-117.1724080
2672385807,46.7290346,-117.1733926
2672385811,46.7278285,-117.1715018
2672385812,46.7277247,-117.1717189
2672385815,46.7284548,-117.1722397
2672385822,46.7280767,-117.1718477
2672385825,46.7276498,-117.1714798
2672385826,46.7285102,-117.1732376
